title,creation_date,medium,accession_number,id,credit_line,date_acquired,department,physical_location,item_width,item_height,item_depth,item_diameter,web_url,provenance_text,classification,image_url,artist_id,party_type,full_name,cited_name,role,nationality,birth_date,death_date,birth_place,death_place
View toward Pittsburgh looking over J & L's Eliza Furnaces,1950,gelatin silver print,2006.40.1,cmoa:things/bd7a8bf7-67a0-4c95-b436-f6bbc57eae12,The William T. Hillman Fund for Photography,2006-06-01,Photography,Not on View,8.0,6.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26313,"Clyde Hare, Allison Park, PA.",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=112922&size=Medium,cmoa:parties/93ddc4ce-721e-410a-912f-1362637135ca,Person,Clyde Hare,"Hare, Clyde",,American,1927-01-01,2009-01-01,"Bloomington, Indiana","Pittsburgh, PA"
View over housing--Upper Hill to J & L Steel,1951,gelatin silver print,2006.40.2,cmoa:things/ffc8760f-b389-4af6-9f39-aa183c5390f1,The William T. Hillman Fund for Photography,2006-06-01,Photography,Not on View,10.5,13.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26314,"Clyde Hare, Allison Park, PA.",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=39149&size=Medium,cmoa:parties/93ddc4ce-721e-410a-912f-1362637135ca,Person,Clyde Hare,"Hare, Clyde",,American,1927-01-01,2009-01-01,"Bloomington, Indiana","Pittsburgh, PA"
Kids Waiting for School Bus on Carnegie Institute Steps,1952,gelatin silver print,2006.40.3,cmoa:things/4545d444-5f11-47eb-9ef1-ab917307300d,The William T. Hillman Fund for Photography,2006-06-01,Photography,Not on View,19.938,15.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26315,"Clyde Hare, Allison Park, PA.",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=40078&size=Medium,cmoa:parties/93ddc4ce-721e-410a-912f-1362637135ca,Person,Clyde Hare,"Hare, Clyde",,American,1927-01-01,2009-01-01,"Bloomington, Indiana","Pittsburgh, PA"
South End of Neville Island Foggy Ohio River and Steam from Industry,1953,gelatin silver print,2006.40.4,cmoa:things/2e6b7dcb-d9aa-4b14-99a1-9ca5ee177c08,The William T. Hillman Fund for Photography,2006-06-01,Photography,Not on View,13.563,8.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26316,"Clyde Hare, Allison Park, PA.",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=112923&size=Medium,cmoa:parties/93ddc4ce-721e-410a-912f-1362637135ca,Person,Clyde Hare,"Hare, Clyde",,American,1927-01-01,2009-01-01,"Bloomington, Indiana","Pittsburgh, PA"
David McDonald--USW--Steel Negotiations,1954,gelatin silver print,2006.40.5,cmoa:things/2aee0dff-8793-4821-bacc-876ce03a2b48,The William T. Hillman Fund for Photography,2006-06-01,Photography,Not on View,20.0,16.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26317,"Clyde Hare, Allison Park, PA.",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=40074&size=Medium,cmoa:parties/93ddc4ce-721e-410a-912f-1362637135ca,Person,Clyde Hare,"Hare, Clyde",,American,1927-01-01,2009-01-01,"Bloomington, Indiana","Pittsburgh, PA"
"Graduation, Mining Town--Hazelton, Pennsylvania",1967,gelatin silver print,2006.40.6,cmoa:things/42df97fe-3353-4912-b58e-ca060da3ed05,The William T. Hillman Fund for Photography,2006-06-01,Photography,Not on View,12.0,6.062,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26318,"Clyde Hare, Allison Park, PA.",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=112924&size=Medium,cmoa:parties/93ddc4ce-721e-410a-912f-1362637135ca,Person,Clyde Hare,"Hare, Clyde",,American,1927-01-01,2009-01-01,"Bloomington, Indiana","Pittsburgh, PA"
Dawn Fog on the Ohio,1983,color print,2006.40.7,cmoa:things/139efbb2-bccb-4a81-b684-c0071b0d7b2c,The William T. Hillman Fund for Photography,2006-06-01,Photography,Not on View,14.0,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26319,"Clyde Hare, Allison Park, PA.",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=39150&size=Medium,cmoa:parties/93ddc4ce-721e-410a-912f-1362637135ca,Person,Clyde Hare,"Hare, Clyde",,American,1927-01-01,2009-01-01,"Bloomington, Indiana","Pittsburgh, PA"
View from St. Michael's Cemetery toward Pittsburgh,1989,gelatin silver print,2006.40.8,cmoa:things/f38080cd-1c1a-4d40-823b-154ec752e726,The William T. Hillman Fund for Photography,2006-06-01,Photography,Not on View,19.875,16.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26320,"Clyde Hare, Allison Park, PA.",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=40080&size=Medium,cmoa:parties/93ddc4ce-721e-410a-912f-1362637135ca,Person,Clyde Hare,"Hare, Clyde",,American,1927-01-01,2009-01-01,"Bloomington, Indiana","Pittsburgh, PA"
[Young son of the Akers family],1950-1951,gelatin silver print,2006.41,cmoa:things/77ce8358-a5d6-48c5-afbe-511b02a3b828,The William T. Hillman Fund for Photography,2006-06-01,Photography,Not on View,11.0,14.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26321,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=39151&size=Medium,cmoa:parties/7a4dca3e-271c-4497-8269-c22f98128075,Person,Richard Saunders,"Saunders, Richard",,American,1922-01-01,1987-01-01,,
The Great Photographers of My Time #1,1991,gelatin silver print with hand-applied text,2006.31.6,cmoa:things/215cbc4a-2ab3-49d2-b62b-bfa72b73be9c,The Henry L. Hillman Fund,2006-06-01,Photography,Not on View,14.0,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26505,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=90928&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
Eleanor Eggs,1982,gelatin silver print and oil paint,2006.31.4,cmoa:things/5d5d0352-6a50-41b1-a12e-9ca154d98735,The Henry L. Hillman Fund,2006-06-01,Photography,Not on View,19.75,15.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26506,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=90929&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
Cheating at Solitaire,1982,gelatin silver print and oil paint,2006.31.5,cmoa:things/ce8955f9-5d21-40ed-a729-4d580fb5a0ee,The Henry L. Hillman Fund,2006-06-01,Photography,Not on View,19.75,15.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26508,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=90927&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
The Courtesan was Shocked,9/10/2005,chromogenic print with hand applied text,2006.31.9,cmoa:things/6fea28ba-62ff-4fb5-b933-3f0feef1991b,The Henry L. Hillman Fund,2006-06-01,Photography,Not on View,14.0,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26509,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=62342&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
"She Stands There, Hand Held in Midair",11/5/2005,chromogenic print with hand applied text,2006.31.10,cmoa:things/53fcf080-d8df-47c4-b7ed-86155ab2d184,The Henry L. Hillman Fund,2006-06-01,Photography,Not on View,14.0,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26510,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=62343&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
"Being by the Waterfall, I Hear Its Roar",11/4/2005,chromogenic print with hand applied text,2006.31.11,cmoa:things/8d582ac2-4b03-43dd-8ccc-9261cc0c3585,The Henry L. Hillman Fund,2006-06-01,Photography,Not on View,14.0,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26511,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=62344&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
Now that I am Old,12/2/2005,chromogenic print with hand applied text,2006.31.12,cmoa:things/5b4a8be0-1dde-4639-af6a-50ddd653de8c,The Henry L. Hillman Fund,2006-06-01,Photography,Not on View,14.0,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26512,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=62345&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
To Celebrate the First Day of Spring,3/11/2006,chromogenic print with hand applied text,2006.31.13,cmoa:things/7d1a9aa7-d671-4255-ae6c-0f8c7cecbee5,The Henry L. Hillman Fund,2006-06-01,Photography,Not on View,14.0,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26513,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=62346&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
A Laundromat and Apple,1980,gelatin silver print and oil paint,2006.31.1,cmoa:things/e56a4834-2289-4849-b81e-1c089115dbec,The Henry L. Hillman Fund,2006-06-01,Photography,Not on View,17.312,14.313,1.25,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26514,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=62290&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
"Fly, Fork and Flower",1981,gelatin silver print and oil paint,2006.31.3,cmoa:things/b03ef54b-2e2c-4247-b9b6-f76ee2acba19,The Henry L. Hillman Fund,2006-06-01,Photography,Not on View,17.312,14.313,1.25,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26515,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=62291&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
A Diner Booth and Pear,1980,gelatin silver print and oil paint,2006.31.2,cmoa:things/8a324ef3-494f-41d4-b455-7cb537fe8df9,The Henry L. Hillman Fund,2006-06-01,Photography,Not on View,18.75,15.25,1.375,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26516,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=62292&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
The Last Rose of Summer,10/3/2005,chromogenic print with hand applied text,2006.31.7,cmoa:things/5ae50538-d3f2-4aa4-ba62-491e09e7f6f4,The Henry L. Hillman Fund,2006-06-01,Photography,Not on View,14.0,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26517,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=62340&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
A Great Wave of Melancholy Swept Over Tanya,9/25/2005,chromogenic print with hand applied text,2006.31.8,cmoa:things/dba561ab-d76d-4b54-b79e-c3147eb8f6e4,The Henry L. Hillman Fund,2006-06-01,Photography,Not on View,14.0,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=26518,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=62341&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
Blendung,1977/1985,gelatin silver print,2006.63.1,cmoa:things/52d1159e-2f32-412e-8669-83fc0785d04e,Gift of Dr. and Mrs. Konrad M. Weis,2006-10-05,Photography,Not on View,33.25,26.25,1.625,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=29572,,photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=37498&size=Medium,cmoa:parties/1bda41b5-acb2-416c-a10d-e4aedba5c978,Person,Lothar Baumgarten,"Baumgarten, Lothar",,German,1944-01-01,,"Rheinsberg (Potsdam district, Brandenburg, Germany)",
"Yoyo, Montana State Fair, Kalispell MT",1999,inkjet print,2006.62,cmoa:things/5f40b665-90e3-4e80-a2f9-02037319b03e,Gift of the artist,2006-10-05,Photography,Not on View,78.0,36.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=30183,"Terry deRoy Gruber, New York City",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=37501&size=Medium,cmoa:parties/d4a694f7-4eec-4faf-925f-5ba4439747d9,Person,Terry deRoy Gruber,"Gruber, Terry deRoy",,American,1953-01-01,,"Pittsburgh, Pa.",
Carnegie Museum,c. 1985,inkjet print,2006.48.1,cmoa:things/3e691fb0-cc2e-4f72-a96f-063b58de8128,Marhoefer Family Fund,2006-10-05,Photography,Not on View,19.0,13.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=31347,"The artist, Beverly Shore, Indiana",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=37582&size=Medium,cmoa:parties/5e3bc35b-c905-4b99-81a0-202a7439bdfa,Person,Joel DeGrand,"DeGrand, Joel",,American,1944-01-01,,"Kittanning, Pennsylvania",
Allegheny County Airport,c. 1982,inkjet print,2006.48.2,cmoa:things/2ddc015f-ab6a-4d0b-89ed-c4fd80e2a30f,Marhoefer Family Fund,2006-10-05,Photography,Not on View,19.0,13.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=31348,"The artist, Beverly Shore, Indiana",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=37583&size=Medium,cmoa:parties/5e3bc35b-c905-4b99-81a0-202a7439bdfa,Person,Joel DeGrand,"DeGrand, Joel",,American,1944-01-01,,"Kittanning, Pennsylvania",
Spring Sunshine,2006,chromogenic print with hand applied text,2007.23.1,cmoa:things/5035464e-73e9-4210-b5b7-75a1fc45c3df,The Henry L. Hillman Fund,2007-06-07,Photography,Not on View,14.0,10.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=44947,"The artist through Pace/MacGill Gallery, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=51641&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
Play Me a Tune on an Old Broken Banjo,2006,chromogenic print with hand applied text,2007.23.2,cmoa:things/e3f1f0e3-7014-4c30-a134-a80fda21f2c5,The Henry L. Hillman Fund,2007-06-07,Photography,Not on View,14.0,10.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=44953,"The artist through Pace/MacGill Gallery, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=52626&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
A September Surimono,2006,chromogenic print with hand applied text,2007.23.3,cmoa:things/621a972b-4975-4509-a000-8a53091212b8,The Henry L. Hillman Fund,2007-06-07,Photography,Not on View,14.0,10.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=44955,"The artist through Pace/MacGill Gallery, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=52627&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
"Good morning, Glory",2006,chromogenic print with hand applied text,2007.23.5,cmoa:things/8b47b441-036c-4e66-8414-1493313a99eb,The Henry L. Hillman Fund,2007-06-07,Photography,Not on View,14.0,10.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=44971,"The artist through Pace/MacGill Gallery, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=52629&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
Which is More Beautiful,2006,chromogenic print with hand applied text,2007.23.6,cmoa:things/41c2fc6a-dee3-4ee4-8a08-3d8273353371,The Henry L. Hillman Fund,2007-06-07,Photography,Not on View,14.0,10.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=44973,"The artist through Pace/MacGill Gallery, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=52630&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
Lillies Are Very Vain and Jealous Too,2006,chromogenic print with hand applied text,2007.23.7,cmoa:things/98f948c9-a283-4729-8661-17b097bda8aa,The Henry L. Hillman Fund,2007-06-07,Photography,Not on View,14.0,10.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=44975,"The artist through Pace/MacGill Gallery, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=52631&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
A Summer Souvenir,2006,chromogenic print with hand applied text,2007.23.8,cmoa:things/c7277caf-c5f2-49cd-9bb1-355edfd8ba32,The Henry L. Hillman Fund,2007-06-07,Photography,Not on View,14.0,10.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=44977,"The artist through Pace/MacGill Gallery, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=52632&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
"I'm Printemps, Primavera, Spring",2006,chromogenic print with hand applied text,2007.23.9,cmoa:things/6d2c7221-401c-4865-b44f-d875a6b79d6c,The Henry L. Hillman Fund,2007-06-07,Photography,Not on View,14.0,10.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=44979,"The artist through Pace/MacGill Gallery, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=52633&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
Under a Cold Moon at Midnight,2006,chromogenic print with hand applied text,2007.23.10,cmoa:things/a8139e4d-1d20-424a-a2df-38ec3bc3e16d,The Henry L. Hillman Fund,2007-06-07,Photography,Not on View,14.0,10.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=44981,"The artist through Pace/MacGill Gallery, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=52635&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
Hokusai's Blue Eyes,2007,chromogenic print with hand applied text,2007.23.11,cmoa:things/7cdd4862-91b7-4465-abe7-a576e8f1e01b,The Henry L. Hillman Fund,2007-06-07,Photography,Not on View,14.0,10.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=44983,"The artist through Pace/MacGill Gallery, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=52634&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
Orlando was Reborn a Peony,2007,chromogenic print with hand applied text,2007.23.12,cmoa:things/06a5beb9-19bd-481a-9f9b-aa2d26ac20d6,The Henry L. Hillman Fund,2007-06-07,Photography,Not on View,14.0,10.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=44985,"The artist through Pace/MacGill Gallery, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=52636&size=Medium,cmoa:parties/8d714027-daa1-4681-ba3f-d844eb184331,Person,Duane Michals,"Michals, Duane",,American,1932-01-01,,"Pittsburgh, Pennsylvania",
